licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1196,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,56,Indigo Patong,6893,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-11-27T17:47:27.531975,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-11-27T17:48:28.131301,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-11-27T17:49:28.777436,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-11-27T17:50:29.356451,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-11-27T17:53:31.133182,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T17:49:27.394562,,,,,,,,,,,,,,,,,
10-1152,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T17:52:27.394562,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,16,Rawai Beach,4,,2025-11-27T17:47:28.024965,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,17,Sai Yuan,642,,2025-11-27T17:55:28.024965,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,18,Andaman Cannacia Resort,1565,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,19,Beyond hotel Kata,1728,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,20,Kata Palm,1780,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,21,OZO Kata,1937,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,22,Peach Blossom,1963,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,23,Karon Stadium,2064,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,24,Woraburi Karon,2369,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,25,Karon Circle,2454,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,26,Secret cliff resort ,2997,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,27,Patong Bus Stop,3674,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,28,Bangla Patong ,3858,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,29,Four Point Patong,4204,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,30,Kalim School,4320,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,31,Kalim Bus Stop,4437,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,32,Big C Kamala,5519,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,33,Phuket Fantasea,5751,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,35,Cafe De Mar,5945,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,36,Surin Beach,6442,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,37,Lotus Cherngtalay,7024,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,38,Laguna,7313,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,39,Cherngtalay School,7346,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,40,Baan Khian,8300,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,45,Cherngtalay School,3541,2025-11-27T17:51:31.241290,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,46,Laguna,3576,2025-11-27T17:55:33.548827,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,48,Surin Beach,4456,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,51,Phuket Fantasea,5136,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,52,Big C Kamala,5396,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,54,Kalim School,6540,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,56,Indigo Patong,6893,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T17:53:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T17:58:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T17:59:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T18:02:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T18:05:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T18:07:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T18:07:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T18:10:28.506142,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T18:18:28.506142,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,53,Kalim Bus Stop,6450,,2025-11-27T17:50:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,54,Kalim School,6540,,2025-11-27T17:51:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,2025-11-27T17:52:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,56,Indigo Patong,6893,,2025-11-27T17:57:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,57,Patong PEA,7083,,2025-11-27T18:01:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-11-27T18:03:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T18:11:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T18:15:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T18:16:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T18:20:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T18:22:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T18:24:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T18:24:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T18:27:29.259956,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T18:35:29.259956,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1218,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,85,Makro Nanai,371,2025-11-27T17:55:32.333349,2025-11-27T17:54:29.802291,1.04,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,86,Kathu Police Station,1550,,2025-11-27T18:12:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,87,Siko,1652,,2025-11-27T18:13:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,88,PTT Station Kathu,1843,,2025-11-27T18:14:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,89,Kathu Fresh Market,2031,,2025-11-27T18:16:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,90,Andamanda Phuket Waterpark,2377,,2025-11-27T18:19:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,91,Lotus Samkong,2484,,2025-11-27T18:20:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,92,Chillva Market,2580,,2025-11-27T18:21:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,93,Bangkok Hospital Phuket,2727,,2025-11-27T18:23:29.802291,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-11-27T17:53:31.133182,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,32,Big C Kamala,5519,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,33,Phuket Fantasea,5751,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,35,Cafe De Mar,5945,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,36,Surin Beach,6442,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,37,Lotus Cherngtalay,7024,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,38,Laguna,7313,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,39,Cherngtalay School,7346,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,40,Baan Khian,8300,,,,,,,,,,,,,,,,,,,
10-1210,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-11-27T17:55:32.398804,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-11-27T17:56:33.050641,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-11-27T17:58:34.238616,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,40,Baan Khian,8300,,,,,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,,,,,,,,,,,,,,,,
